review_id,business_id,text,rating,time,business_name,categories,sentiment_scores,compound_sentiment,sentiment_category,themes
g_1745856010_lSKEPxxTYxCN9oi6CXRmcQ,lSKEPxxTYxCN9oi6CXRmcQ,"Amazing ramen restaurant. The staff were attentive and welcoming. The food was top tier. We got the cucumber salad and the gyudon to share. For ramen, the kin kara ramen was rich, spicy, and smoky. Definitely recommend adding the soft boiled egg. The drink menu had an array of fun cocktails. The most interesting was the Kirei because of the jelly!

I want to try the curry ramen next time. 10/10 we will be back!",5.0,1745856010,Kin Ramen,"[""Ramen"", ""Izakaya""]","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.9768}",0.9768,positive,"['food_quality', 'service']"
g_1745440984_lSKEPxxTYxCN9oi6CXRmcQ,lSKEPxxTYxCN9oi6CXRmcQ,"In my opinion I think KIN RAMEN is The Best ramen place in NYC! The food is unbelievable great and has so many great things to choose from. This beautiful restaurant located in the heart of Midtown NYC. It is very easy to find just a few minutes walk from Central Park. Aura is beautiful, super friendly, and super kind. I highly recommend this place if you looking for a great food and beautiful setup. I for sure will be back again when I’m back in town!",5.0,1745440984,Kin Ramen,"[""Ramen"", ""Izakaya""]","{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9959}",0.9959,positive,"['food_quality', 'service']"
g_1745024003_lSKEPxxTYxCN9oi6CXRmcQ,lSKEPxxTYxCN9oi6CXRmcQ,"Really great service, they were accommodating to our baby and child, and had small-sized cups, bowls, and plastic silverware for them. The food was AMAZING. All the flavors were spot on, and really fresh. We loved the ube tempura (that wasabi dip - YUM), the buns, sashimi salad, salmon tartare, and of course, THE RAMEN.",5.0,1745024003,Kin Ramen,"[""Ramen"", ""Izakaya""]","{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.9492}",0.9492,positive,"['food_quality', 'service']"
g_1742480837_lSKEPxxTYxCN9oi6CXRmcQ,lSKEPxxTYxCN9oi6CXRmcQ,"Our first dinner out in NYC! A friend recommended it here and it was good! It's a tiny but really fun space. Had both the cabbage and softshell crab appetizer which we both liked. BF had the spicy kin ramen which was yummy and the vegetarian ramen was yummy too. We didn't get to try the Matcha dessert which I heard is good, because the belly was pretty full. Service was spot on.",5.0,1742480837,Kin Ramen,"[""Ramen"", ""Izakaya""]","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.9861}",0.9861,positive,"['food_quality', 'service', 'timing']"
g_1739136654_tiv6odgzBBGhJEsGcfnzGA,tiv6odgzBBGhJEsGcfnzGA,"We LOVE Cafe Mado! We visit at least once every time we come to Brooklyn. It’s a great spot for brunch/lunch/dinner/mock/cocktail before or after a trip to the Brooklyn Museum. The space is beautiful — we love to sit at the bar because it’s got tons of windows and is surrounded by tree and also we always meet great people and the folks who work there are awesome! The food is beyond amazing. Faves include the Caesar salad and the fries. Their pork with 5 spice seasoning is delicious and you’ll want to try their Brooklyn bitters and soda, any cocktail or mocktail, or coffees. Highly recommend!",5.0,1739136654,Cafe Mado,"[""Cafes"", ""Coffee & Tea"", ""Italian""]","{'neg': 0.01, 'neu': 0.71, 'pos': 0.28, 'compound': 0.9902}",0.9902,positive,"['food_quality', 'timing']"
g_1739632539_tiv6odgzBBGhJEsGcfnzGA,tiv6odgzBBGhJEsGcfnzGA,"I had a great brunch at Cafe Mado. The sausage and egg sandwich was tasty. The pain au chocolat was perfectly flaky, and the latte was rich and smooth. The friendly service and inviting atmosphere made it a perfect spot for a relaxing brunch. Highly recommend!",5.0,1739632539,Cafe Mado,"[""Cafes"", ""Coffee & Tea"", ""Italian""]","{'neg': 0.049, 'neu': 0.547, 'pos': 0.405, 'compound': 0.9753}",0.9753,positive,"['food_quality', 'service', 'ambiance']"
g_1745204919_tiv6odgzBBGhJEsGcfnzGA,tiv6odgzBBGhJEsGcfnzGA,Had a great Sunday spring dinner here. Everything we ordered was very well executed and super flavorful! Highly recommend for dinner and very accommodating for groups,5.0,1745204919,Cafe Mado,"[""Cafes"", ""Coffee & Tea"", ""Italian""]","{'neg': 0.0, 'neu': 0.62, 'pos': 0.38, 'compound': 0.9257}",0.9257,positive,"['food_quality', 'timing']"
g_1738883592_tiv6odgzBBGhJEsGcfnzGA,tiv6odgzBBGhJEsGcfnzGA,"I had a very nice dinner here. I feel like small plate/sharing style places like this often miss the mark but every dish we got really delivered. the Caesar salad was so fun and delicious, the cavatelli and pork rib were my other favorites. their bread from their bakery is amazing. the only part of the experience that was off was that we were charged for the dessert they brought out on the house since we were celebrating a birthday, which was a little strange, but not enough to knock it down to four stars. otherwise, I really enjoyed this meal and will probably be back.",5.0,1738883592,Cafe Mado,"[""Cafes"", ""Coffee & Tea"", ""Italian""]","{'neg': 0.039, 'neu': 0.697, 'pos': 0.264, 'compound': 0.9877}",0.9877,positive,"['food_quality', 'timing']"
g_1744745333_tiv6odgzBBGhJEsGcfnzGA,tiv6odgzBBGhJEsGcfnzGA,We had a lovely Sunday dinner here and it was easily one of the best meals I have had in recent months.  The decor is very relaxing and the noise level was just right.  Service was attentive and not rushed. The food and beverages were very well designed and prepared.  This is not a vegetarian restaurant but the vegetable dishes are better than what one would find in many vegetarian places.  Everything is fresh and flavorful.  Even the bread and butter are exceptional.  Desserts are creative and tasty. It's a restaurant you would want to come back to.,5.0,1744745333,Cafe Mado,"[""Cafes"", ""Coffee & Tea"", ""Italian""]","{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.9665}",0.9665,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1742690660_Kw7Xwxm4WWRNIYGg-wMXXQ,Kw7Xwxm4WWRNIYGg-wMXXQ,"This place is truly the gem of LIC, from the service to the ambiance, to the food, every single thing exceeded my expectations. The drinks were amazing, we had the rum espresso martini which was one of the best we’ve had and the Bloody margarita which was both tasty and flavorful. They even made me a spicier one afterwards with a tajin rim which I loved. We started out with the oysters and they were perfect. Their raspberry mignonette added the perfect touch, I would highly recommend. To save the best for last, their 24 oz ribeye steak special was to die for, served at medium temperature with a perfectly crispy exterior and that chimichurri sauce…. the perfect dinner meal!!!!

I’ve been to a few restaurants in the area but whether you’re having dinner alone, meeting some girlfriends, or going on a date, this is the perfect place.

(Last photo shows how we felt about the ribeye)",5.0,1742690660,4747 LIC,"[""Mediterranean"", ""New American"", ""Cocktail Bars""]","{'neg': 0.038, 'neu': 0.776, 'pos': 0.186, 'compound': 0.9749}",0.9749,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1746397402_Kw7Xwxm4WWRNIYGg-wMXXQ,Kw7Xwxm4WWRNIYGg-wMXXQ,"Our server Gianna was wonderful. Very friendly & personable, attentive, & helpful. She made us feel very welcome & did not rush us. We did the bottomless brunch cocktails (Bellinis). Gianna made sure our glasses were never empty. The food was delicious (Chicken & waffles, Pulled pork & oxtail, Grillled pork belly, Creme Brûlée French toast). Everything we ordered, we’d order again, especially the grilled pork belly. The Creme Brulee French Toast we ordered as a shared dessert, which was ABSOLUTELY AMAZING!!!",5.0,1746397402,4747 LIC,"[""Mediterranean"", ""New American"", ""Cocktail Bars""]","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.983}",0.983,positive,"['food_quality', 'service', 'timing']"
g_1746294861_Kw7Xwxm4WWRNIYGg-wMXXQ,Kw7Xwxm4WWRNIYGg-wMXXQ,"We arrived at 4747 LIC and were promptly greeted and seated. We ordered the French toast and a $32 steak. While waiting, a booth with a better view and more comfortable seating became available, and the staff kindly offered to move us, enhancing our experience.

When our food arrived, it was beautifully presented. However, the steak was nearly well-done instead of our requested doneness. We informed the staff, and they immediately apologized and had the kitchen prepare a new steak, which arrived perfectly cooked and delicious.

The swift resolution and exceptional service make 4747 LIC stand out.

I highly recommend this restaurant for its great experience and commitment to customer satisfaction. 5/5 stars proof that a place is exceptional when they correct mistakes and deliver excellence!",5.0,1746294861,4747 LIC,"[""Mediterranean"", ""New American"", ""Cocktail Bars""]","{'neg': 0.016, 'neu': 0.704, 'pos': 0.281, 'compound': 0.9911}",0.9911,positive,"['food_quality', 'service', 'location', 'timing']"
g_1734107065_Kw7Xwxm4WWRNIYGg-wMXXQ,Kw7Xwxm4WWRNIYGg-wMXXQ,"This is a great spot for brunch on the weekends. The food was delicious and the service was nice and friendly. The cocktails are on the pricey side, but they have an unlimited mimosa deal for 90 minutes at a reasonable price which I did not take advantage of (maybe next time). I definitely recommend the Eggs Purgatory (but maybe without the anchovies since the fish flavor can be a bit overwhelming) or the salmon Eggs Benedict.",5.0,1734107065,4747 LIC,"[""Mediterranean"", ""New American"", ""Cocktail Bars""]","{'neg': 0.024, 'neu': 0.797, 'pos': 0.179, 'compound': 0.9116}",0.9116,positive,"['food_quality', 'service', 'value']"
g_1739998415_Kw7Xwxm4WWRNIYGg-wMXXQ,Kw7Xwxm4WWRNIYGg-wMXXQ,"Healthy & Delicious Eats at 4747 LIC

4747 LIC is a cozy spot that offers a fantastic selection of fresh and flavorful dishes. I am always looking for healthy and satisfying options. This place did not disappoint.

The tacos served in crisp salad leaves were just perfect. Light and flavorful, packed with a generous amount of crab. It was a burst of color on my plate. The house lox sandwich was another standout. Silky lox on flatbread  paired with a yogurt sauce was just something I was looking for. The burrata with pear in a savory red sauce was an unexpected combination but it was absolutely delicious.

I’m not typically a dessert person, but the French toast with berries and roasted pistachios was exceptional—light and not overly sweet. It was the perfect way to end the meal.

Highly recommend 4747 LIC for anyone looking for delicious, high-quality food.",5.0,1739998415,4747 LIC,"[""Mediterranean"", ""New American"", ""Cocktail Bars""]","{'neg': 0.018, 'neu': 0.767, 'pos': 0.214, 'compound': 0.9851}",0.9851,positive,"['food_quality', 'ambiance']"
g_1742345132_DQYQw31j3LxXv_viOZx7Lg,DQYQw31j3LxXv_viOZx7Lg,"This is a nice southern style Burger Joint.   Easy to see.   Always a long line, but it moves quickly.   You order at the counter, then find seating, and then they call your name to pick up the food.   You stay on the line outside until there’s seating available.   Or you can order to go.   Good food.   Nice staff.   The owner walks around a greets the customers.   Card payments are accepted.   Give this place a try.   We will definitely be going back.",4.0,1742345132,Gotham Burger Social Club,"[""Burgers""]","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9552}",0.9552,positive,"['service', 'timing']"
g_1744198280_DQYQw31j3LxXv_viOZx7Lg,DQYQw31j3LxXv_viOZx7Lg,"The burgers are amazing. We ordered a double burger and it was more than enough. The French fries and toes are cooked to perfection and the flavor is really good. We were there during the week and in the weekend and during the week you order and find your own seat. During the weekend there was a little line, like 8-10 min and they assigned you a seat after you ordered. The service is extraordinary!!!",5.0,1744198280,Gotham Burger Social Club,"[""Burgers""]","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.9299}",0.9299,positive,"['food_quality', 'service']"
g_1744676614_DQYQw31j3LxXv_viOZx7Lg,DQYQw31j3LxXv_viOZx7Lg,"This was one of the best burgers I’ve had in a long time. Been living on Long Island for two years now, Los Angeles Native, and would definitely take the train often to eat here. My family and I were talking about how good the food was all day. We had the double with fries and onion rings. We cleaned our plates and the ranch dipping sauce was also very good. Would definitely recommend.",5.0,1744676614,Gotham Burger Social Club,"[""Burgers""]","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.9549}",0.9549,positive,[]
g_1745682072_DQYQw31j3LxXv_viOZx7Lg,DQYQw31j3LxXv_viOZx7Lg,"This place is awesome, it was my first stop for food when I reached New York City. Not only is the food awesome, but the staff is really cool, and the environment is nice. I got a double patty smash burger, which was really delicious, I also got their fried pickles (aka Frickles), OMG. I am a fried pickles connoisseur, and these are the best ones I’ve ever had. Thick with good texture, and fried to perfection, you can tell they are handmade with love. I got the ghost pepper dipping sauce to accompany them, creamy with a nice little kick, the sauce came included with the pickles. I had a lovely craft beer to accompany my lunch. I should also add that I tried my brother’s tater tots and they were delicious, somebody else got like loaded fries, I tried also and they were very good, as were the plain French fries I snagged off someone else’s tray. Clearly this is a popular place, as the place was nicely buzzing. There was no wait to sit, and if you don’t want to sit, they do a heck of a grab-and-go service I observed. Go support these guys, get a bang for your buck, I really can’t recommend it enough! I should add a side note, there is a clean restroom for you to use if need be, as you may or may not know, restrooms in the city are a commodity.",5.0,1745682072,Gotham Burger Social Club,"[""Burgers""]","{'neg': 0.024, 'neu': 0.703, 'pos': 0.274, 'compound': 0.9978}",0.9978,positive,"['food_quality', 'service', 'timing']"
g_1744943498_DQYQw31j3LxXv_viOZx7Lg,DQYQw31j3LxXv_viOZx7Lg,"Cool place!
We tried the burger, chicken pieces and two sides. Surprisingly, none of it felt heavy at all. The food was really good.
It is quite efficient with the seating and the system they have. We only had to wait 5 mins for the table even when the place was crowded.
Great for a cheat night. Highly recommend!
The only negative was the soda - the diet coke from the machine was heavily mixed with water (or tasted like that) and was undrinkable.",5.0,1744943498,Gotham Burger Social Club,"[""Burgers""]","{'neg': 0.065, 'neu': 0.732, 'pos': 0.203, 'compound': 0.9196}",0.9196,positive,"['food_quality', 'service', 'timing']"
